script_path	referenced_path	reference_type	exists_now	current_location	severity
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_person_family_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_family_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_person_institution_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_institution_profiles.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_person_institution_profiles_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_institution_profiles_report.txt	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_person_organization_profile_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_profile_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_person_position_profile_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_position_profile_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-institution-profiles.py	showtrials_position_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_position_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_organization_families.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_families.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_organization_person_summary.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_person_summary.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_person_organization_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_person_organization_matrix_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_organization_matrix_report.txt	critical
scripts/e-semantic-layer/build-showtrials-person-organization-matrix.py	showtrials_person_organization_summary.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_summary.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	posts-json	directory_reference	no		high
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_organization_family_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_person_position_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_position_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_position_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_position_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_position_organization_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_position_organization_pairs.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_positions.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_positions.tsv	critical
scripts/e-semantic-layer/build-showtrials-positions.py	showtrials_positions_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_positions_report.txt	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_family_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_family_process_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_organization_family_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_organization_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_process_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_person_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_process_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_process_document_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_process_layer_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_process_layer_report.txt	critical
scripts/e-semantic-layer/build-showtrials-process-layer.py	showtrials_processes.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_processes.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-profiles.py	showtrials_family_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_family_process_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-profiles.py	showtrials_family_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_family_process_profiles.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-profiles.py	showtrials_organization_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_process_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-profiles.py	showtrials_organization_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_process_profiles.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-profiles.py	showtrials_person_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_matrix.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-profiles.py	showtrials_person_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_profiles.tsv	critical
scripts/e-semantic-layer/build-showtrials-process-profiles.py	showtrials_process_profiles_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_process_profiles_report.txt	critical
scripts/e-semantic-layer/build-showtrials-roles-v2.py	showtrials_position_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_position_documents.tsv	critical
scripts/e-semantic-layer/build-showtrials-roles-v2.py	showtrials_positions.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_positions.tsv	critical
scripts/e-semantic-layer/build-showtrials-roles-v2.py	showtrials_role_documents_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_role_documents_v2.tsv	critical
scripts/e-semantic-layer/build-showtrials-roles-v2.py	showtrials_roles_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_roles_v2.tsv	critical
scripts/e-semantic-layer/build-showtrials-roles-v2.py	showtrials_roles_v2_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_roles_v2_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-anomalies.py	showtrials_entity_anomalies_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_entity_anomalies_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-anomalies.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-anomalies.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-anomalies.py	showtrials_person_anomalies.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_anomalies.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-anomalies.py	showtrials_taxonomy_anomalies.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_taxonomy_anomalies.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-cleanup.py	showtrials_entity_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_entity_candidates.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-cleanup.py	showtrials_entity_cleanup_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_entity_cleanup_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-cleanup.py	showtrials_title_entities.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_title_entities.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-inventory.py	showtrials_entities_categories.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_entities_categories.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-inventory.py	showtrials_entities_collections.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_entities_collections.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-inventory.py	showtrials_entities_processes.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_entities_processes.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-inventory.py	showtrials_entities_tags.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_entities_tags.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-inventory.py	showtrials_entity_inventory_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_entity_inventory_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-inventory.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-entity-inventory.py	showtrials_taxonomy_terms.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_taxonomy_terms.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-person-aliases.py	showtrials_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_people.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-person-aliases.py	showtrials_person_aliases.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-person-aliases.py	showtrials_person_aliases_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_aliases_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-person-normalization.py	showtrials_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_people.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-person-normalization.py	showtrials_person_normalization_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_normalization_candidates.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-person-normalization.py	showtrials_person_normalization_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_normalization_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_document_types_v4.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_document_types_v4.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_family_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_family_process_matrix.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_family_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_family_process_profiles.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organization_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_documents.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organization_families.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_families.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organization_family_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_family_document_matrix.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organization_hierarchy.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_hierarchy.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organization_person_summary.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_person_summary.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organization_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_process_matrix.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organization_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_process_profiles.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_organizations.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organizations.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_person_aliases.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_person_institution_profiles_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_institution_profiles_v2.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_person_organization_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_matrix.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_person_organization_summary.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_summary.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_person_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_matrix.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_person_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_profiles.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_process_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_process_document_matrix.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_processes.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_processes.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_role_documents_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_role_documents_v2.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_roles_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_roles_v2.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_semantic_layer_inventory.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_semantic_layer_inventory.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_semantic_layer_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_semantic_layer_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-semantic-layer.py	showtrials_semantic_layer_validation.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_semantic_layer_validation.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-tag-process-audit.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-tag-process-audit.py	showtrials_tag_process_audit_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_tag_process_audit_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-tag-process-audit.py	showtrials_tag_process_exclusive.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_tag_process_exclusive.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-tag-process-audit.py	showtrials_tag_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_tag_process_matrix.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-title-entities.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-title-entities.py	showtrials_title_document_entities.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_title_document_entities.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-title-entities.py	showtrials_title_entities.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_title_entities.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-title-entities.py	showtrials_title_entities_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_title_entities_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-title-entities.py	showtrials_title_entity_pairs.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_title_entity_pairs.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-truncated-persons.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-truncated-persons.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-truncated-persons.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-truncated-persons.py	showtrials_truncated_person_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_truncated_person_candidates.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-truncated-persons.py	showtrials_truncated_person_candidates_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_truncated_person_candidates_report.txt	critical
scripts/e-semantic-layer/diagnose-showtrials-unmerged-persons.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-unmerged-persons.py	showtrials_person_aliases.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-unmerged-persons.py	showtrials_person_merge_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_merge_candidates.tsv	critical
scripts/e-semantic-layer/diagnose-showtrials-unmerged-persons.py	showtrials_person_merge_candidates_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_merge_candidates_report.txt	critical
scripts/e-semantic-layer/review-showtrials-person-aliases.py	showtrials_person_aliases_manual.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases_manual.tsv	critical
scripts/e-semantic-layer/review-showtrials-person-aliases.py	showtrials_person_merge_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_merge_candidates.tsv	critical
scripts/e-semantic-layer/review-showtrials-truncated-persons.py	showtrials_person_aliases_manual.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases_manual.tsv	critical
scripts/e-semantic-layer/review-showtrials-truncated-persons.py	showtrials_truncated_person_candidates.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_truncated_person_candidates.tsv	critical
scripts/e-semantic-layer/showtrials-family-stats.py	showtrials_organization_families.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_families.tsv	critical
scripts/e-semantic-layer/validate-showtrials-organization-families.py	showtrials_organization_families.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_families.tsv	critical
scripts/e-semantic-layer/validate-showtrials-organization-families.py	showtrials_organization_families_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_organization_families_validation_report.txt	critical
scripts/e-semantic-layer/validate-showtrials-organization-hierarchy.py	showtrials_organization_hierarchy.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_hierarchy.tsv	critical
scripts/e-semantic-layer/validate-showtrials-organization-hierarchy.py	showtrials_organization_hierarchy_validation.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_hierarchy_validation.tsv	critical
scripts/e-semantic-layer/validate-showtrials-organization-hierarchy.py	showtrials_organization_hierarchy_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_organization_hierarchy_validation_report.txt	critical
scripts/e-semantic-layer/validate-showtrials-organization-hierarchy.py	showtrials_organizations.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organizations.tsv	critical
scripts/e-semantic-layer/validate-showtrials-person-centrality.py	showtrials_person_centrality.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_centrality.tsv	critical
scripts/e-semantic-layer/validate-showtrials-person-centrality.py	showtrials_person_centrality_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_centrality_validation_report.txt	critical
scripts/e-semantic-layer/validate-showtrials-person-institution-profiles-v2.py	showtrials_person_institution_profiles_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_institution_profiles_v2.tsv	critical
scripts/e-semantic-layer/validate-showtrials-person-institution-profiles-v2.py	showtrials_person_institution_profiles_v2_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_institution_profiles_v2_validation_report.txt	critical
scripts/e-semantic-layer/validate-showtrials-person-organization-matrix.py	showtrials_person_organization_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_matrix.tsv	critical
scripts/e-semantic-layer/validate-showtrials-person-organization-matrix.py	showtrials_person_organization_matrix_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_person_organization_matrix_validation_report.txt	critical
scripts/e-semantic-layer/validate-showtrials-process-layer.py	showtrials_family_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_family_process_matrix.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-layer.py	showtrials_master_catalog.tsv	artifact_reference	no	data/c-catalog-taxonomy/showtrials_master_catalog.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-layer.py	showtrials_organization_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_process_matrix.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-layer.py	showtrials_person_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_matrix.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-layer.py	showtrials_process_document_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_process_document_matrix.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-layer.py	showtrials_process_layer_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_process_layer_validation_report.txt	critical
scripts/e-semantic-layer/validate-showtrials-process-layer.py	showtrials_processes.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_processes.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-profiles.py	showtrials_family_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_family_process_profiles.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-profiles.py	showtrials_organization_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organization_process_profiles.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-profiles.py	showtrials_person_process_profiles.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_profiles.tsv	critical
scripts/e-semantic-layer/validate-showtrials-process-profiles.py	showtrials_process_profiles_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_process_profiles_validation_report.txt	critical
scripts/e-semantic-layer/validate-showtrials-roles-v2.py	showtrials_roles_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_roles_v2.tsv	critical
scripts/e-semantic-layer/validate-showtrials-roles-v2.py	showtrials_roles_v2_validation_report.txt	artifact_reference	no	reports/e-semantic-layer/showtrials_roles_v2_validation_report.txt	critical
scripts/g-glossary/build-showtrials-translation-glossary-seeds-v1.py	showtrials_literal_people.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_people.tsv	critical
scripts/g-glossary/build-showtrials-translation-glossary-seeds-v1.py	showtrials_organizations.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_organizations.tsv	critical
scripts/g-glossary/build-showtrials-translation-glossary-seeds-v1.py	showtrials_processes.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_processes.tsv	critical
scripts/g-glossary/build-showtrials-translation-glossary-seeds-v1.py	showtrials_roles_v2.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_roles_v2.tsv	critical
scripts/g-glossary/build-showtrials-translation-glossary-seeds-v1.py	showtrials_translation_glossary_seeds_v1.tsv	artifact_reference	no	data/g-glossary/showtrials_translation_glossary_seeds_v1.tsv	critical
scripts/g-glossary/build-showtrials-translation-glossary-seeds-v1.py	showtrials_translation_glossary_seeds_v1_report.txt	artifact_reference	no	reports/g-glossary/showtrials_translation_glossary_seeds_v1_report.txt	critical
scripts/g-glossary/build-showtrials-translation-glossary-seeds-v1.py	showtrials_translation_profiles_v1.tsv	artifact_reference	no	data/t-translation-planning/showtrials_translation_profiles_v1.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_literal_person_documents.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_literal_person_documents.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_person_aliases.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_aliases.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_person_organization_summary.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_organization_summary.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_person_process_matrix.tsv	artifact_reference	no	data/e-semantic-layer/showtrials_person_process_matrix.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_translation_glossary_g3.tsv	artifact_reference	no	data/g-glossary/showtrials_translation_glossary_g3.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_translation_glossary_g4.tsv	artifact_reference	no	data/g-glossary/showtrials_translation_glossary_g4.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_translation_glossary_g4_report.txt	artifact_reference	no	reports/g-glossary/showtrials_translation_glossary_g4_report.txt	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-g4.py	showtrials_translation_glossary_g4_review.tsv	artifact_reference	no	data/g-glossary/showtrials_translation_glossary_g4_review.tsv	critical
scripts/g-glossary/canonicalize-showtrials-translation-glossary-v1.py	showtrials_translation_glossary_seeds_v1.tsv	artifact_reference	no	data/g-glossary/showtrials_translation_glossary_seeds_v1.tsv	critical
